nct_id,Type,Value,Action
NCT02103920,Tag,Performance|Karnofsky|Unspecified,Add
NCT02104193,Tag,Performance|Karnofsky|Unspecified,Add
NCT02104310,Tag,Performance|Karnofsky|Unspecified,Add
NCT02105233,Tag,Performance|Karnofsky|Unspecified,Add
NCT02105337,Tag,Performance|Karnofsky|Unspecified,Add
NCT02108002,Tag,Performance|Karnofsky|Unspecified,Add
NCT02113358,Tag,Performance|Karnofsky|Unspecified,Add
NCT02115074,Tag,Performance|Karnofsky|Unspecified,Add
NCT02116530,Tag,Performance|Karnofsky|Unspecified,Add
NCT02119338,Tag,Performance|Karnofsky|Unspecified,Add
NCT02129712,Tag,Performance|Karnofsky|Unspecified,Add
NCT02132598,Tag,Performance|Karnofsky|Unspecified,Add
NCT02139150,Tag,Performance|Karnofsky|Unspecified,Add
NCT02147028,Tag,Performance|Karnofsky|Unspecified,Add
NCT02150564,Tag,Performance|Karnofsky|Unspecified,Add
NCT02154529,Tag,Performance|Karnofsky|Unspecified,Add
NCT02155452,Tag,Performance|Karnofsky|Unspecified,Add
NCT02165995,Tag,Performance|Karnofsky|Unspecified,Add
NCT02166658,Tag,Performance|Karnofsky|Unspecified,Add
NCT02167204,Tag,Performance|Karnofsky|Unspecified,Add
NCT02168075,Tag,Performance|Karnofsky|Unspecified,Add
NCT02168270,Tag,Performance|Karnofsky|Unspecified,Add
NCT02175745,Tag,Performance|Karnofsky|Unspecified,Add
NCT02176720,Tag,Performance|Karnofsky|Unspecified,Add
NCT02187822,Tag,Performance|Karnofsky|Unspecified,Add
NCT02190994,Tag,Performance|Karnofsky|Unspecified,Add
NCT02193568,Tag,Performance|Karnofsky|Unspecified,Add
NCT02194452,Tag,Performance|Karnofsky|Unspecified,Add
NCT02201381,Tag,Performance|Karnofsky|Unspecified,Add
NCT02207010,Tag,Performance|Karnofsky|Unspecified,Add
NCT02208336,Tag,Performance|Karnofsky|Unspecified,Add
NCT02209428,Tag,Performance|Karnofsky|Unspecified,Add
NCT02215512,Tag,Performance|Karnofsky|Unspecified,Add
NCT02220127,Tag,Performance|Karnofsky|Unspecified,Add
NCT02234050,Tag,Performance|Karnofsky|Unspecified,Add
NCT02238899,Tag,Performance|Karnofsky|Unspecified,Add
NCT02250755,Tag,Performance|Karnofsky|Unspecified,Add
NCT02253212,Tag,Performance|Karnofsky|Unspecified,Add
NCT02259218,Tag,Performance|Karnofsky|Unspecified,Add
NCT02265549,Tag,Performance|Karnofsky|Unspecified,Add
NCT02265770,Tag,Performance|Karnofsky|Unspecified,Add
NCT02269111,Tag,Performance|Karnofsky|Unspecified,Add
NCT02282917,Tag,Performance|Karnofsky|Unspecified,Add
NCT02286531,Tag,Performance|Karnofsky|Unspecified,Add
NCT02288962,Tag,Performance|Karnofsky|Unspecified,Add
NCT02296580,Tag,Performance|Karnofsky|Unspecified,Add
NCT02299089,Tag,Performance|Karnofsky|Unspecified,Add
NCT02300506,Tag,Performance|Karnofsky|Unspecified,Add
NCT02300766,Tag,Performance|Karnofsky|Unspecified,Add
NCT02307604,Tag,Performance|Karnofsky|Unspecified,Add
NCT02310516,Tag,Performance|Karnofsky|Unspecified,Add
NCT02323880,Tag,Performance|Karnofsky|Unspecified,Add
NCT02328300,Tag,Performance|Karnofsky|Unspecified,Add
NCT02329795,Tag,Performance|Karnofsky|Unspecified,Add
NCT02331498,Tag,Performance|Karnofsky|Unspecified,Add
NCT02331693,Tag,Performance|Karnofsky|Unspecified,Add
NCT02333565,Tag,Performance|Karnofsky|Unspecified,Add
NCT02335918,Tag,Performance|Karnofsky|Unspecified,Add
NCT02336451,Tag,Performance|Karnofsky|Unspecified,Add
NCT02337426,Tag,Performance|Karnofsky|Unspecified,Add
NCT02337491,Tag,Performance|Karnofsky|Unspecified,Add
NCT02338609,Tag,Performance|Karnofsky|Unspecified,Add
NCT02343406,Tag,Performance|Karnofsky|Unspecified,Add
NCT02351700,Tag,Performance|Karnofsky|Unspecified,Add
NCT02357498,Tag,Performance|Karnofsky|Unspecified,Add
NCT02358187,Tag,Performance|Karnofsky|Unspecified,Add
NCT02364206,Tag,Performance|Karnofsky|Unspecified,Add
NCT02365662,Tag,Performance|Karnofsky|Unspecified,Add
NCT02367469,Tag,Performance|Karnofsky|Unspecified,Add
NCT02367482,Tag,Performance|Karnofsky|Unspecified,Add
NCT02374242,Tag,Performance|Karnofsky|Unspecified,Add
NCT02374983,Tag,Performance|Karnofsky|Unspecified,Add
NCT02375334,Tag,Performance|Karnofsky|Unspecified,Add
NCT02379572,Tag,Performance|Karnofsky|Unspecified,Add
NCT02389530,Tag,Performance|Karnofsky|Unspecified,Add
NCT02389855,Tag,Performance|Karnofsky|Unspecified,Add
NCT02390518,Tag,Performance|Karnofsky|Unspecified,Add
NCT02391246,Tag,Performance|Karnofsky|Unspecified,Add
NCT02391493,Tag,Performance|Karnofsky|Unspecified,Add
NCT02392078,Tag,Performance|Karnofsky|Unspecified,Add
NCT02394626,Tag,Performance|Karnofsky|Unspecified,Add
NCT02402075,Tag,Performance|Karnofsky|Unspecified,Add
NCT02417324,Tag,Performance|Karnofsky|Unspecified,Add
NCT02419664,Tag,Performance|Karnofsky|Unspecified,Add
NCT02423343,Tag,Performance|Karnofsky|Unspecified,Add
NCT02425072,Tag,Performance|Karnofsky|Unspecified,Add
NCT02429570,Tag,Performance|Karnofsky|Unspecified,Add
NCT02430363,Tag,Performance|Karnofsky|Unspecified,Add
NCT02430727,Tag,Performance|Karnofsky|Unspecified,Add
NCT02433171,Tag,Performance|Karnofsky|Unspecified,Add
NCT02439164,Tag,Performance|Karnofsky|Unspecified,Add
NCT02439268,Tag,Performance|Karnofsky|Unspecified,Add
NCT02450019,Tag,Performance|Karnofsky|Unspecified,Add
NCT02455245,Tag,Performance|Karnofsky|Unspecified,Add
NCT02458508,Tag,Performance|Karnofsky|Unspecified,Add
NCT02460874,Tag,Performance|Karnofsky|Unspecified,Add
NCT02466828,Tag,Performance|Karnofsky|Unspecified,Add
NCT02473380,Tag,Performance|Karnofsky|Unspecified,Add
NCT02473484,Tag,Performance|Karnofsky|Unspecified,Add
NCT02478346,Tag,Performance|Karnofsky|Unspecified,Add
NCT02489071,Tag,Performance|Karnofsky|Unspecified,Add
NCT02491827,Tag,Performance|Karnofsky|Unspecified,Add
NCT02507102,Tag,Performance|Karnofsky|Unspecified,Add
NCT02507232,Tag,Performance|Karnofsky|Unspecified,Add
NCT02509442,Tag,Performance|Karnofsky|Unspecified,Add
NCT02511405,Tag,Performance|Karnofsky|Unspecified,Add
NCT02518061,Tag,Performance|Karnofsky|Unspecified,Add
NCT02520492,Tag,Performance|Karnofsky|Unspecified,Add
NCT02520635,Tag,Performance|Karnofsky|Unspecified,Add
NCT02520882,Tag,Performance|Karnofsky|Unspecified,Add
NCT02523014,Tag,Performance|Karnofsky|Unspecified,Add
NCT02530749,Tag,Performance|Karnofsky|Unspecified,Add
NCT02534506,Tag,Performance|Karnofsky|Unspecified,Add
NCT02536339,Tag,Performance|Karnofsky|Unspecified,Add
NCT02537106,Tag,Performance|Karnofsky|Unspecified,Add
NCT02537600,Tag,Performance|Karnofsky|Unspecified,Add
NCT02540876,Tag,Performance|Karnofsky|Unspecified,Add
NCT02544178,Tag,Performance|Karnofsky|Unspecified,Add
NCT02546453,Tag,Performance|Karnofsky|Unspecified,Add
NCT02556593,Tag,Performance|Karnofsky|Unspecified,Add
NCT02558335,Tag,Performance|Karnofsky|Unspecified,Add
NCT02559752,Tag,Performance|Karnofsky|Unspecified,Add
NCT02567539,Tag,Performance|Karnofsky|Unspecified,Add
NCT02571036,Tag,Performance|Karnofsky|Unspecified,Add
NCT02574793,Tag,Performance|Karnofsky|Unspecified,Add
NCT02575261,Tag,Performance|Karnofsky|Unspecified,Add
NCT02576522,Tag,Performance|Karnofsky|Unspecified,Add
NCT02580045,Tag,Performance|Karnofsky|Unspecified,Add
NCT02584400,Tag,Performance|Karnofsky|Unspecified,Add
NCT02590497,Tag,Performance|Karnofsky|Unspecified,Add
NCT02594709,Tag,Performance|Karnofsky|Unspecified,Add
NCT02596828,Tag,Performance|Karnofsky|Unspecified,Add
NCT02597335,Tag,Performance|Karnofsky|Unspecified,Add
NCT02607397,Tag,Performance|Karnofsky|Unspecified,Add
NCT02613988,Tag,Performance|Karnofsky|Unspecified,Add
NCT02617745,Tag,Performance|Karnofsky|Unspecified,Add
NCT02619864,Tag,Performance|Karnofsky|Unspecified,Add
NCT02619890,Tag,Performance|Karnofsky|Unspecified,Add
NCT02621515,Tag,Performance|Karnofsky|Unspecified,Add
NCT02629549,Tag,Performance|Karnofsky|Unspecified,Add
NCT02630030,Tag,Performance|Karnofsky|Unspecified,Add
NCT02630043,Tag,Performance|Karnofsky|Unspecified,Add
NCT02648633,Tag,Performance|Karnofsky|Unspecified,Add
NCT02649582,Tag,Performance|Karnofsky|Unspecified,Add
NCT02652897,Tag,Performance|Karnofsky|Unspecified,Add
NCT02653196,Tag,Performance|Karnofsky|Unspecified,Add
NCT02655744,Tag,Performance|Karnofsky|Unspecified,Add
NCT02656407,Tag,Performance|Karnofsky|Unspecified,Add
NCT02666066,Tag,Performance|Karnofsky|Unspecified,Add
NCT02672241,Tag,Performance|Karnofsky|Unspecified,Add
NCT02681705,Tag,Performance|Karnofsky|Unspecified,Add
NCT02684058,Tag,Performance|Karnofsky|Unspecified,Add
NCT02684838,Tag,Performance|Karnofsky|Unspecified,Add
NCT02686229,Tag,Performance|Karnofsky|Unspecified,Add
NCT02698280,Tag,Performance|Karnofsky|Unspecified,Add
NCT02700763,Tag,Performance|Karnofsky|Unspecified,Add
NCT02707549,Tag,Performance|Karnofsky|Unspecified,Add
NCT02713087,Tag,Performance|Karnofsky|Unspecified,Add
NCT02714010,Tag,Performance|Karnofsky|Unspecified,Add
NCT02722928,Tag,Performance|Karnofsky|Unspecified,Add
NCT02726568,Tag,Performance|Karnofsky|Unspecified,Add
NCT02728349,Tag,Performance|Karnofsky|Unspecified,Add
NCT02729558,Tag,Performance|Karnofsky|Unspecified,Add
NCT02732769,Tag,Performance|Karnofsky|Unspecified,Add
NCT02736513,Tag,Performance|Karnofsky|Unspecified,Add
NCT02743442,Tag,Performance|Karnofsky|Unspecified,Add
NCT02749227,Tag,Performance|Karnofsky|Unspecified,Add
NCT02749877,Tag,Performance|Karnofsky|Unspecified,Add
NCT02750891,Tag,Performance|Karnofsky|Unspecified,Add
NCT02751138,Tag,Performance|Karnofsky|Unspecified,Add
NCT02754544,Tag,Performance|Karnofsky|Unspecified,Add
NCT02756312,Tag,Performance|Karnofsky|Unspecified,Add
NCT02769533,Tag,Performance|Karnofsky|Unspecified,Add
NCT02769806,Tag,Performance|Karnofsky|Unspecified,Add
NCT02771301,Tag,Performance|Karnofsky|Unspecified,Add
NCT02774291,Tag,Performance|Karnofsky|Unspecified,Add
NCT02780024,Tag,Performance|Karnofsky|Unspecified,Add
NCT02780804,Tag,Performance|Karnofsky|Unspecified,Add
NCT02783300,Tag,Performance|Karnofsky|Unspecified,Add
NCT02791360,Tag,Performance|Karnofsky|Unspecified,Add
NCT02792582,Tag,Performance|Karnofsky|Unspecified,Add
NCT02792608,Tag,Performance|Karnofsky|Unspecified,Add
NCT02796729,Tag,Performance|Karnofsky|Unspecified,Add
NCT02805179,Tag,Performance|Karnofsky|Unspecified,Add
NCT02841332,Tag,Performance|Karnofsky|Unspecified,Add
NCT02848794,Tag,Performance|Karnofsky|Unspecified,Add
NCT02849171,Tag,Performance|Karnofsky|Unspecified,Add
NCT02854228,Tag,Performance|Karnofsky|Unspecified,Add
NCT02854644,Tag,Performance|Karnofsky|Unspecified,Add
NCT02863484,Tag,Performance|Karnofsky|Unspecified,Add
NCT02878707,Tag,Performance|Karnofsky|Unspecified,Add
NCT02882984,Tag,Performance|Karnofsky|Unspecified,Add
NCT02886572,Tag,Performance|Karnofsky|Unspecified,Add
NCT02893137,Tag,Performance|Karnofsky|Unspecified,Add
NCT02900248,Tag,Performance|Karnofsky|Unspecified,Add
NCT02902757,Tag,Performance|Karnofsky|Unspecified,Add
NCT02904525,Tag,Performance|Karnofsky|Unspecified,Add
NCT02915744,Tag,Performance|Karnofsky|Unspecified,Add
NCT02919332,Tag,Performance|Karnofsky|Unspecified,Add
NCT02933736,Tag,Performance|Karnofsky|Unspecified,Add
NCT02941302,Tag,Performance|Karnofsky|Unspecified,Add
NCT02956291,Tag,Performance|Karnofsky|Unspecified,Add
NCT02964416,Tag,Performance|Karnofsky|Unspecified,Add
NCT02971319,Tag,Performance|Karnofsky|Unspecified,Add
NCT02971501,Tag,Performance|Karnofsky|Unspecified,Add
NCT02978404,Tag,Performance|Karnofsky|Unspecified,Add
NCT02997423,Tag,Performance|Karnofsky|Unspecified,Add
NCT03002532,Tag,Performance|Karnofsky|Unspecified,Add
NCT03005132,Tag,Performance|Karnofsky|Unspecified,Add
NCT03014687,Tag,Performance|Karnofsky|Unspecified,Add
NCT03019471,Tag,Performance|Karnofsky|Unspecified,Add
NCT03027544,Tag,Performance|Karnofsky|Unspecified,Add
NCT03030066,Tag,Performance|Karnofsky|Unspecified,Add
NCT03048240,Tag,Performance|Karnofsky|Unspecified,Add
NCT03052738,Tag,Performance|Karnofsky|Unspecified,Add
NCT03068520,Tag,Performance|Karnofsky|Unspecified,Add
NCT03071913,Tag,Performance|Karnofsky|Unspecified,Add
NCT03072134,Tag,Performance|Karnofsky|Unspecified,Add
NCT03075514,Tag,Performance|Karnofsky|Unspecified,Add
NCT03076255,Tag,Performance|Karnofsky|Unspecified,Add
NCT03088579,Tag,Performance|Karnofsky|Unspecified,Add
NCT03091803,Tag,Performance|Karnofsky|Unspecified,Add
NCT03096431,Tag,Performance|Karnofsky|Unspecified,Add
NCT03101813,Tag,Performance|Karnofsky|Unspecified,Add
NCT03102203,Tag,Performance|Karnofsky|Unspecified,Add
NCT03115138,Tag,Performance|Karnofsky|Unspecified,Add
NCT03115164,Tag,Performance|Karnofsky|Unspecified,Add
NCT03126266,Tag,Performance|Karnofsky|Unspecified,Add
NCT03132259,Tag,Performance|Karnofsky|Unspecified,Add
NCT03149003,Tag,Performance|Karnofsky|Unspecified,Add
NCT03150862,Tag,Performance|Karnofsky|Unspecified,Add
NCT03155620,Tag,Performance|Karnofsky|Unspecified,Add
NCT03160599,Tag,Performance|Karnofsky|Unspecified,Add
NCT03163368,Tag,Performance|Karnofsky|Unspecified,Add
NCT03178032,Tag,Performance|Karnofsky|Unspecified,Add
NCT03179176,Tag,Performance|Karnofsky|Unspecified,Add
NCT03180268,Tag,Performance|Karnofsky|Unspecified,Add
NCT03181477,Tag,Performance|Karnofsky|Unspecified,Add
NCT03189381,Tag,Performance|Karnofsky|Unspecified,Add
NCT03189420,Tag,Performance|Karnofsky|Unspecified,Add
NCT03194906,Tag,Performance|Karnofsky|Unspecified,Add
NCT03197506,Tag,Performance|Karnofsky|Unspecified,Add
NCT03212157,Tag,Performance|Karnofsky|Unspecified,Add
NCT03212235,Tag,Performance|Karnofsky|Unspecified,Add
NCT03213002,Tag,Performance|Karnofsky|Unspecified,Add
NCT03213665,Tag,Performance|Karnofsky|Unspecified,Add
NCT03213704,Tag,Performance|Karnofsky|Unspecified,Add
NCT03220035,Tag,Performance|Karnofsky|Unspecified,Add
NCT03225963,Tag,Performance|Karnofsky|Unspecified,Add
NCT03232424,Tag,Performance|Karnofsky|Unspecified,Add
NCT03233152,Tag,Performance|Karnofsky|Unspecified,Add
NCT03233204,Tag,Performance|Karnofsky|Unspecified,Add
NCT03247127,Tag,Performance|Karnofsky|Unspecified,Add
NCT03257618,Tag,Performance|Karnofsky|Unspecified,Add
NCT03257735,Tag,Performance|Karnofsky|Unspecified,Add
NCT03258021,Tag,Performance|Karnofsky|Unspecified,Add
NCT03274037,Tag,Performance|Karnofsky|Unspecified,Add
NCT03286023,Tag,Performance|Karnofsky|Unspecified,Add
NCT03291314,Tag,Performance|Karnofsky|Unspecified,Add
NCT03293888,Tag,Performance|Karnofsky|Unspecified,Add
NCT03294434,Tag,Performance|Karnofsky|Unspecified,Add
NCT03305588,Tag,Performance|Karnofsky|Unspecified,Add
NCT03325166,Tag,Performance|Karnofsky|Unspecified,Add
NCT03331601,Tag,Performance|Karnofsky|Unspecified,Add
NCT03332030,Tag,Performance|Karnofsky|Unspecified,Add
NCT03346655,Tag,Performance|Karnofsky|Unspecified,Add
NCT03347097,Tag,Performance|Karnofsky|Unspecified,Add
NCT03347617,Tag,Performance|Karnofsky|Unspecified,Add
NCT03366376,Tag,Performance|Karnofsky|Unspecified,Add
NCT03370926,Tag,Performance|Karnofsky|Unspecified,Add
NCT03389802,Tag,Performance|Karnofsky|Unspecified,Add
NCT03390569,Tag,Performance|Karnofsky|Unspecified,Add
NCT00001595,Tag,Musella Foundation,Add
NCT00001686,Tag,Musella Foundation,Add
NCT00002647,Tag,Musella Foundation,Add
NCT00009035,Tag,Musella Foundation,Add
NCT00054496,Tag,Musella Foundation,Add
NCT00054756,Tag,Musella Foundation,Add
NCT00060541,Tag,Musella Foundation,Add
NCT00075387,Tag,Musella Foundation,Add
NCT00082745,Tag,Musella Foundation,Add
NCT00085202,Tag,Musella Foundation,Add
NCT00085735,Tag,Musella Foundation,Add
NCT00089245,Tag,Musella Foundation,Add
NCT00103038,Tag,Musella Foundation,Add
NCT00125710,Tag,Musella Foundation,Add
NCT00152659,Tag,Musella Foundation,Add
NCT00179907,Tag,Musella Foundation,Add
NCT00180791,Tag,Musella Foundation,Add
NCT00207350,Tag,Musella Foundation,Add
NCT00268684,Tag,Musella Foundation,Add
NCT00275067,Tag,Musella Foundation,Add
NCT00276640,Tag,Musella Foundation,Add
NCT00293475,Tag,Musella Foundation,Add
NCT00301418,Tag,Musella Foundation,Add
NCT00302159,Tag,Musella Foundation,Add
NCT00303849,Tag,Musella Foundation,Add
NCT00308165,Tag,Musella Foundation,Add
NCT00311857,Tag,Musella Foundation,Add
NCT00313599,Tag,Musella Foundation,Add
NCT00313729,Tag,Musella Foundation,Add
NCT00323076,Tag,Musella Foundation,Add
NCT00329719,Tag,Musella Foundation,Add
NCT00330109,Tag,Musella Foundation,Add
NCT00336024,Tag,Musella Foundation,Add
NCT00352599,Tag,Musella Foundation,Add
NCT00390299,Tag,Musella Foundation,Add
NCT00392327,Tag,Musella Foundation,Add
NCT00394628,Tag,Musella Foundation,Add
NCT00418899,Tag,Musella Foundation,Add
NCT00445965,Tag,Musella Foundation,Add
NCT00452959,Tag,Musella Foundation,Add
NCT00461188,Tag,Musella Foundation,Add
NCT00470366,Tag,Musella Foundation,Add
NCT00482677,Tag,Musella Foundation,Add
NCT00490334,Tag,Musella Foundation,Add
NCT00514397,Tag,Musella Foundation,Add
NCT00521183,Tag,Musella Foundation,Add
NCT00528437,Tag,Musella Foundation,Add
NCT00532064,Tag,Musella Foundation,Add
NCT00551122,Tag,Musella Foundation,Add
NCT00553943,Tag,Musella Foundation,Add
NCT00555399,Tag,Musella Foundation,Add
NCT00570908,Tag,Musella Foundation,Add
NCT00598351,Tag,Musella Foundation,Add
NCT00598949,Tag,Musella Foundation,Add
NCT00601003,Tag,Musella Foundation,Add
NCT00602667,Tag,Musella Foundation,Add
NCT00626483,Tag,Musella Foundation,Add
NCT00626990,Tag,Musella Foundation,Add
NCT00628940,Tag,Musella Foundation,Add
NCT00634231,Tag,Musella Foundation,Add
NCT00638898,Tag,Musella Foundation,Add
NCT00647049,Tag,Musella Foundation,Add
NCT00653068,Tag,Musella Foundation,Add
NCT00660543,Tag,Musella Foundation,Add
NCT00669669,Tag,Musella Foundation,Add
NCT00686387,Tag,Musella Foundation,Add
NCT00687765,Tag,Musella Foundation,Add
NCT00707343,Tag,Musella Foundation,Add
NCT00716976,Tag,Musella Foundation,Add
NCT00724191,Tag,Musella Foundation,Add
NCT00749723,Tag,Musella Foundation,Add
NCT00760409,Tag,Musella Foundation,Add
NCT00766467,Tag,Musella Foundation,Add
NCT00769093,Tag,Musella Foundation,Add
NCT00798057,Tag,Musella Foundation,Add
NCT00805103,Tag,Musella Foundation,Add
NCT00805376,Tag,Musella Foundation,Add
NCT00813566,Tag,Musella Foundation,Add
NCT00813787,Tag,Musella Foundation,Add
NCT00821080,Tag,Musella Foundation,Add
NCT00822458,Tag,Musella Foundation,Add
NCT00823459,Tag,Musella Foundation,Add
NCT00823797,Tag,Musella Foundation,Add
NCT00826241,Tag,Musella Foundation,Add
NCT00831324,Tag,Musella Foundation,Add
NCT00837928,Tag,Musella Foundation,Add
NCT00841555,Tag,Musella Foundation,Add
NCT00852501,Tag,Musella Foundation,Add
NCT00857922,Tag,Musella Foundation,Add
NCT00859222,Tag,Musella Foundation,Add
NCT00862173,Tag,Musella Foundation,Add
NCT00867178,Tag,Musella Foundation,Add
NCT00869401,Tag,Musella Foundation,Add
NCT00876759,Tag,Musella Foundation,Add
NCT00876993,Tag,Musella Foundation,Add
NCT00879437,Tag,Musella Foundation,Add
NCT00880061,Tag,Musella Foundation,Add
NCT00883298,Tag,Musella Foundation,Add
NCT00883688,Tag,Musella Foundation,Add
NCT00887146,Tag,Musella Foundation,Add
NCT00890032,Tag,Musella Foundation,Add
NCT00890786,Tag,Musella Foundation,Add
NCT00892177,Tag,Musella Foundation,Add
NCT00893945,Tag,Musella Foundation,Add
NCT00895622,Tag,Musella Foundation,Add
NCT00897286,Tag,Musella Foundation,Add
NCT00898079,Tag,Musella Foundation,Add
NCT00898755,Tag,Musella Foundation,Add
NCT00899834,Tag,Musella Foundation,Add
NCT00902577,Tag,Musella Foundation,Add
NCT00916630,Tag,Musella Foundation,Add
NCT00919750,Tag,Musella Foundation,Add
NCT00928226,Tag,Musella Foundation,Add
NCT00935090,Tag,Musella Foundation,Add
NCT00939315,Tag,Musella Foundation,Add
NCT00939523,Tag,Musella Foundation,Add
NCT00939770,Tag,Musella Foundation,Add
NCT00943007,Tag,Musella Foundation,Add
NCT00945126,Tag,Musella Foundation,Add
NCT00946673,Tag,Musella Foundation,Add
NCT00950001,Tag,Musella Foundation,Add
NCT00958841,Tag,Musella Foundation,Add
NCT00961090,Tag,Musella Foundation,Add
NCT00967330,Tag,Musella Foundation,Add
NCT00968240,Tag,Musella Foundation,Add
NCT00978458,Tag,Musella Foundation,Add
NCT00978562,Tag,Musella Foundation,Add
NCT00981890,Tag,Musella Foundation,Add
NCT00983398,Tag,Musella Foundation,Add
NCT00992602,Tag,Musella Foundation,Add
NCT00995007,Tag,Musella Foundation,Add
NCT00998010,Tag,Musella Foundation,Add
NCT01006044,Tag,Musella Foundation,Add
NCT01009307,Tag,Musella Foundation,Add
NCT01011920,Tag,Musella Foundation,Add
NCT01012609,Tag,Musella Foundation,Add
NCT01018836,Tag,Musella Foundation,Add
NCT01024907,Tag,Musella Foundation,Add
NCT01026493,Tag,Musella Foundation,Add
NCT01046123,Tag,Musella Foundation,Add
NCT01051557,Tag,Musella Foundation,Add
NCT01062399,Tag,Musella Foundation,Add
NCT01062425,Tag,Musella Foundation,Add
NCT01063114,Tag,Musella Foundation,Add
